episode,external_return,success,positive_feedback_count,positive_feedback_rate,episode_length,epsilon,mean_q_loss
1096,1.0,1,1,0.05263157894736842,19,0.5780256433226661,0.003290040271454736
1097,1.0,1,1,0.038461538461538464,26,0.5777366305010049,0.003074388926436838
1098,1.0,1,1,0.047619047619047616,21,0.5774477621857544,0.003307064679185195
1099,1.0,1,1,0.03333333333333333,30,0.5771590383046616,0.003542248128602902
1100,1.0,1,1,0.030303030303030304,33,0.5768704587855094,0.0036862923897746386
1101,1.0,1,1,0.02564102564102564,39,0.5765820235561167,0.003381174881584369
1102,1.0,1,1,0.025,40,0.5762937325443386,0.0028639257739996537
1103,1.0,1,1,0.01818181818181818,55,0.5760055856780665,0.0022460010336627337
1104,1.0,1,1,0.05,20,0.5757175828852275,0.003698200490907766
1105,1.0,1,1,0.0625,16,0.5754297240937849,0.00393014936344116
1106,1.0,1,1,0.058823529411764705,17,0.5751420092317381,0.003238100257209119
1107,1.0,1,1,0.024390243902439025,41,0.5748544382271222,0.0030748915302044734
1108,1.0,1,1,0.016666666666666666,60,0.5745670110080087,0.0027767748416711886
1109,1.0,1,1,0.024390243902439025,41,0.5742797275025047,0.0025149009108157237
1110,1.0,1,1,0.021739130434782608,46,0.5739925876387535,0.0024074339434383032
1111,1.0,1,1,0.058823529411764705,17,0.5737055913449342,0.002822814307257752
1112,1.0,1,1,0.006711409395973154,149,0.5734187385492617,0.0028863992208408677
1113,1.0,1,1,0.00847457627118644,118,0.5731320291799872,0.0030722665796312897
1114,1.0,1,1,0.012345679012345678,81,0.5728454631653972,0.0029901746490878273
1115,1.0,1,1,0.037037037037037035,27,0.5725590404338146,0.0033301556120730108
1116,1.0,1,1,0.07142857142857142,14,0.5722727609135977,0.002582165853319956
1117,1.0,1,1,0.030303030303030304,33,0.571986624533141,0.003099603548462531
1118,1.0,1,1,0.018518518518518517,54,0.5717006312208744,0.002734643078400512
1119,1.0,1,1,0.01639344262295082,61,0.571414780905264,0.003074879162624234
1120,1.0,1,1,0.1111111111111111,9,0.5711290735148113,0.0026714953645649883
1121,1.0,1,1,0.030303030303030304,33,0.570843508978054,0.0031895294933664527
1122,1.0,1,1,0.04,25,0.570558087223565,0.0029062716569751503
1123,1.0,1,1,0.037037037037037035,27,0.5702728081799533,0.0026631917183597884
1124,1.0,1,1,0.043478260869565216,23,0.5699876717758634,0.0030667349448144114
1125,1.0,1,1,0.010309278350515464,97,0.5697026779399755,0.0028387995889247153
1126,1.0,1,1,0.0625,16,0.5694178266010056,0.002586103080830071
1127,1.0,1,1,0.058823529411764705,17,0.5691331176877051,0.0034182556726805426
1128,1.0,1,1,0.0136986301369863,73,0.5688485511288613,0.002969397481511768
1129,1.0,1,1,0.04,25,0.5685641268532969,0.002595190803986043
1130,1.0,1,1,0.05,20,0.5682798447898704,0.0034092361776856704
1131,1.0,1,1,0.0196078431372549,51,0.5679957048674754,0.0030521092555193486
1132,1.0,1,1,0.06666666666666667,15,0.5677117070150417,0.002497493801638484
1133,1.0,1,1,0.020833333333333332,48,0.5674278511615342,0.002450628326187143
1134,1.0,1,1,0.034482758620689655,29,0.5671441372359535,0.0026152014475444266
1135,1.0,1,1,0.022222222222222223,45,0.5668605651673355,0.0028222873729343216
1136,1.0,1,1,0.06666666666666667,15,0.5665771348847519,0.0030273767343411842
1137,1.0,1,1,0.0625,16,0.5662938463173096,0.0026331998451496474
1138,1.0,1,1,0.07692307692307693,13,0.5660106993941509,0.00232923122194524
1139,1.0,1,1,0.06666666666666667,15,0.5657276940444539,0.0034844925433086854
1140,1.0,1,1,0.05263157894736842,19,0.5654448301974317,0.0029331454271940807
1141,1.0,1,1,0.022727272727272728,44,0.5651621077823331,0.0023789032142799856
1142,1.0,1,1,0.043478260869565216,23,0.564879526728442,0.002772448685668085
1143,1.0,1,1,0.1,10,0.5645970869650778,0.00299553913064301
1144,1.0,1,1,0.03333333333333333,30,0.5643147884215953,0.0024377385464807353
1145,1.0,1,1,0.05,20,0.5640326310273845,0.0029645828442880886
1146,1.0,1,1,0.043478260869565216,23,0.5637506147118709,0.0022436796900127893
1147,1.0,1,1,0.05,20,0.563468739404515,0.0020840275537921116
1148,1.0,1,1,0.07692307692307693,13,0.5631870050348128,0.0028539306949824095
1149,1.0,1,1,0.027777777777777776,36,0.5629054115322955,0.0027960515758928117
1150,1.0,1,1,0.0625,16,0.5626239588265294,0.002675150564755313
1151,1.0,1,1,0.009433962264150943,106,0.5623426468471161,0.0022382030119671363
1152,1.0,1,1,0.02702702702702703,37,0.5620614755236926,0.002611937444984309
1153,1.0,1,1,0.05263157894736842,19,0.5617804447859307,0.002137928766100422
1154,1.0,1,1,0.011363636363636364,88,0.5614995545635377,0.002976196976140438
1155,1.0,1,1,0.07142857142857142,14,0.561218804786256,0.002368466180217053
1156,1.0,1,1,0.058823529411764705,17,0.5609381953838629,0.0024781994870863855
1157,1.0,1,1,0.04,25,0.560657726286171,0.002195501693058759
1158,1.0,1,1,0.08333333333333333,12,0.560377397423028,0.0026559447918164856
1159,1.0,1,1,0.02702702702702703,37,0.5600972087243165,0.002678721855281273
1160,1.0,1,1,0.05,20,0.5598171601199543,0.0029955430392874403
1161,1.0,1,1,0.05263157894736842,19,0.5595372515398943,0.0026591715991104905
1162,1.0,1,1,0.020833333333333332,48,0.5592574829141244,0.0024739552524503474
1163,1.0,1,1,0.043478260869565216,23,0.5589778541726673,0.0022869026769236052
1164,1.0,1,1,0.05555555555555555,18,0.558698365245581,0.0023177049717762405
1165,1.0,1,1,0.030303030303030304,33,0.5584190160629583,0.002384297193423139
1166,1.0,1,1,0.045454545454545456,22,0.5581398065549269,0.0029624937345612457
1167,1.0,1,1,0.0625,16,0.5578607366516495,0.0034732225467450917
1168,1.0,1,1,0.014084507042253521,71,0.5575818062833237,0.0027755538475516084
1169,1.0,1,1,0.018518518518518517,54,0.557303015380182,0.0025576683509387767
1170,1.0,1,1,0.025,40,0.557024363872492,0.0024418233864707873
1171,1.0,1,1,0.03333333333333333,30,0.5567458516905558,0.0026794038363732397
1172,1.0,1,1,0.08333333333333333,12,0.5564674787647106,0.002334216008118043
1173,1.0,1,1,0.06666666666666667,15,0.5561892450253283,0.002565283898729831
1174,1.0,1,1,0.03571428571428571,28,0.5559111504028157,0.00268757865290224
1175,1.0,1,1,0.030303030303030304,33,0.5556331948276143,0.0024930381138498583
1176,1.0,1,1,0.020833333333333332,48,0.5553553782302005,0.003223041436285712
1177,1.0,1,1,0.058823529411764705,17,0.5550777005410855,0.0021138396216830346
1178,1.0,1,1,0.034482758620689655,29,0.554800161690815,0.0026924879860197163
1179,1.0,1,1,0.02702702702702703,37,0.5545227616099696,0.002864374826360192
1180,1.0,1,1,0.0625,16,0.5542455002291646,0.0026496301252336707
1181,1.0,1,1,0.058823529411764705,17,0.55396837747905,0.0021380083019133
1182,1.0,1,1,0.08333333333333333,12,0.5536913932903106,0.0021151929104235023
1183,1.0,1,1,0.047619047619047616,21,0.5534145475936655,0.0027036710609016673
1184,1.0,1,1,0.041666666666666664,24,0.5531378403198687,0.002246109511664448
1185,1.0,1,1,0.047619047619047616,21,0.5528612713997088,0.002304335936926128
1186,1.0,1,1,0.019230769230769232,52,0.5525848407640089,0.0021714548448261875
1187,1.0,1,1,0.045454545454545456,22,0.552308548343627,0.003114077635638585
1188,1.0,1,1,0.05,20,0.5520323940694551,0.002123268294963054
1189,1.0,1,1,0.07692307692307693,13,0.5517563778724205,0.0034396505932538556
1190,1.0,1,1,0.04,25,0.5514804996834843,0.0021139484527520837
1191,1.0,1,1,0.0136986301369863,73,0.5512047594336427,0.0028067013672999526
1192,1.0,1,1,0.09090909090909091,11,0.5509291570539259,0.003153809965376488
1193,1.0,1,1,0.07692307692307693,13,0.550653692475399,0.002151404032841898
1194,1.0,1,1,0.00625,160,0.5503783656291613,0.0027382111991755666
1195,1.0,1,1,0.0053475935828877,187,0.5501031764463468,0.002403561570893296
1196,1.0,1,1,0.010869565217391304,92,0.5498281248581236,0.002501873138143033
1197,1.0,1,1,0.0625,16,0.5495532107956945,0.0029517707735067233
1198,1.0,1,1,0.09090909090909091,11,0.5492784341902968,0.00206795034781945
1199,1.0,1,1,0.03225806451612903,31,0.5490037949732016,0.0020966934182891444
1200,1.0,1,1,0.06666666666666667,15,0.548729293075715,0.0019936890807002784
1201,1.0,1,1,0.058823529411764705,17,0.5484549284291772,0.0018836443367249826
1202,1.0,1,1,0.043478260869565216,23,0.5481807009649626,0.0021063615441443803
1203,1.0,1,1,0.058823529411764705,17,0.5479066106144802,0.0018474611467407906
1204,1.0,1,1,0.02702702702702703,37,0.547632657309173,0.0022229499488792106
1205,1.0,1,1,0.05263157894736842,19,0.5473588409805185,0.002367030770983547
1206,1.0,1,1,0.03125,32,0.5470851615600282,0.0026685383290896425
1207,1.0,1,1,0.02,50,0.5468116189792482,0.002284328369423747
1208,1.0,1,1,0.09090909090909091,11,0.5465382131697586,0.003046223901699043
1209,1.0,1,1,0.05555555555555555,18,0.5462649440631737,0.0021932863358718655
1210,1.0,1,1,0.018518518518518517,54,0.5459918115911422,0.002352642427905704
1211,1.0,1,1,0.03571428571428571,28,0.5457188156853466,0.0027692083510503706
1212,1.0,1,1,0.06666666666666667,15,0.545445956277504,0.00309648079952846
1213,1.0,1,1,0.03125,32,0.5451732332993653,0.0025927432070602663
1214,1.0,1,1,0.02,50,0.5449006466827157,0.0029952052677981555
1215,1.0,1,1,0.07692307692307693,13,0.5446281963593743,0.0034433303024763097
1216,1.0,1,1,0.05263157894736842,19,0.5443558822611947,0.0028547732110478377
1217,1.0,1,1,0.012987012987012988,77,0.5440837043200641,0.00270319350181728
1218,1.0,1,1,0.022222222222222223,45,0.5438116624679041,0.0025779023042155637
1219,1.0,1,1,0.03333333333333333,30,0.5435397566366702,0.0023306545510422437
1220,1.0,1,1,0.05,20,0.5432679867583519,0.0024706830095965414
1221,1.0,1,1,0.1111111111111111,9,0.5429963527649727,0.002713121583737019
1222,1.0,1,1,0.05555555555555555,18,0.5427248545885902,0.001907542341440502
1223,1.0,1,1,0.04,25,0.5424534921612959,0.0025531186116859316
1224,1.0,1,1,0.03225806451612903,31,0.5421822654152153,0.0034852685583304736
1225,1.0,1,1,0.017857142857142856,56,0.5419111742825077,0.0025023573107318953
1226,1.0,1,1,0.029411764705882353,34,0.5416402186953665,0.0024325357756906133
1227,1.0,1,1,0.06666666666666667,15,0.5413693985860188,0.0016573692206293344
1228,1.0,1,1,0.058823529411764705,17,0.5410987138867258,0.0021418540889178127
1229,1.0,1,1,0.017543859649122806,57,0.5408281645297824,0.0026183735503684403
1230,1.0,1,1,0.05263157894736842,19,0.5405577504475175,0.0026204762183816024
1231,1.0,1,1,0.07142857142857142,14,0.5402874715722938,0.0024754228070378304
1232,1.0,1,1,0.023809523809523808,42,0.5400173278365077,0.0026322982400112474
1233,1.0,1,1,0.011904761904761904,84,0.5397473191725894,0.0026618042472927343
1234,1.0,1,1,0.03571428571428571,28,0.5394774455130031,0.0023167897078175364
1235,1.0,1,1,0.014492753623188406,69,0.5392077067902467,0.0024239494768140053
1236,1.0,1,1,0.06666666666666667,15,0.5389381029368515,0.0030920481231684485
1237,1.0,1,1,0.008928571428571428,112,0.5386686338853831,0.0023839622034366975
1238,1.0,1,1,0.05555555555555555,18,0.5383992995684405,0.0021580034647033447
1239,1.0,1,1,0.05555555555555555,18,0.5381300999186562,0.003254234855477181
1240,1.0,1,1,0.0625,16,0.537861034868697,0.0030383533230633475
1241,1.0,1,1,0.05,20,0.5375921043512626,0.0026527795707806945
1242,1.0,1,1,0.02702702702702703,37,0.537323308299087,0.002611054080802746
1243,1.0,1,1,0.05263157894736842,19,0.5370546466449375,0.0026685698202958234
1244,1.0,1,1,0.0072992700729927005,137,0.5367861193216151,0.0025114086320637352
1245,1.0,1,1,0.027777777777777776,36,0.5365177262619544,0.0025753825531056565
1246,1.0,1,1,0.03571428571428571,28,0.5362494673988234,0.002677108028105327
1247,1.0,1,1,0.027777777777777776,36,0.535981342665124,0.0023502613920653756
1248,1.0,1,1,0.03125,32,0.5357133519937914,0.002882650620449567
1249,1.0,1,1,0.05555555555555555,18,0.5354454953177946,0.002933628420578316
1250,1.0,1,1,0.047619047619047616,21,0.5351777725701358,0.003938768175430596
1251,1.0,1,1,0.05555555555555555,18,0.5349101836838507,0.0025283516539881625
1252,1.0,1,1,0.125,8,0.5346427285920088,0.003028987950528972
1253,1.0,1,1,0.047619047619047616,21,0.5343754072277128,0.0024891425134791504
1254,1.0,1,1,0.03571428571428571,28,0.534108219524099,0.0025700111852659446
1255,1.0,1,1,0.034482758620689655,29,0.533841165414337,0.002851262947560513
1256,1.0,1,1,0.027777777777777776,36,0.5335742448316299,0.0018985160705698137
1257,1.0,1,1,0.08333333333333333,12,0.5333074577092141,0.0029337126470636576
1258,1.0,1,1,0.0196078431372549,51,0.5330408039803595,0.002990663809446143
1259,1.0,1,1,0.01639344262295082,61,0.5327742835783693,0.002646425648279427
1260,1.0,1,1,0.043478260869565216,23,0.5325078964365801,0.0025219606417838645
1261,1.0,1,1,0.014705882352941176,68,0.5322416424883619,0.00290236158445409
1262,1.0,1,1,0.03571428571428571,28,0.5319755216671178,0.002561593841944289
1263,1.0,1,1,0.021739130434782608,46,0.5317095339062843,0.0023340303552053547
1264,1.0,1,1,0.06666666666666667,15,0.5314436791393312,0.0032729616039432587
1265,1.0,1,1,0.05263157894736842,19,0.5311779572997616,0.002842327818813685
1266,1.0,1,1,0.03333333333333333,30,0.5309123683211118,0.0029157055037406583
1267,1.0,1,1,0.08333333333333333,12,0.5306469121369513,0.002440653993592908
1268,1.0,1,1,0.02127659574468085,47,0.5303815886808828,0.0028083413168094418
1269,1.0,1,1,0.07142857142857142,14,0.5301163978865424,0.0032895501769546953
1270,1.0,1,1,0.011235955056179775,89,0.5298513396875991,0.002675184384877846
1271,1.0,1,1,0.02857142857142857,35,0.5295864140177553,0.002607664357804294
1272,1.0,1,1,0.034482758620689655,29,0.5293216208107464,0.0024021124439153434
1273,1.0,1,1,0.027777777777777776,36,0.5290569600003411,0.002274194041900854
1274,1.0,1,1,0.0625,16,0.5287924315203409,0.0029734945346717723
1275,1.0,1,1,0.0196078431372549,51,0.5285280353045808,0.0031874101955954937
1276,1.0,1,1,0.030303030303030304,33,0.5282637712869286,0.002705623607405207
1277,1.0,1,1,0.08333333333333333,12,0.5279996394012851,0.002116834895180849
1278,1.0,1,1,0.043478260869565216,23,0.5277356395815845,0.0036841851365550056
1279,1.0,1,1,0.021739130434782608,46,0.5274717717617938,0.002706198524126945
1280,1.0,1,1,0.047619047619047616,21,0.5272080358759129,0.002406091623318692
1281,1.0,1,1,0.07692307692307693,13,0.526944431857975,0.0024593687961057117
1282,1.0,1,1,0.058823529411764705,17,0.5266809596420461,0.002548798970083761
1283,1.0,1,1,0.1111111111111111,9,0.5264176191622251,0.0018195031961012217
1284,1.0,1,1,0.013513513513513514,74,0.526154410352644,0.002431147257526833
1285,1.0,1,1,0.023255813953488372,43,0.5258913331474677,0.0026062934247906818
1286,1.0,1,1,0.047619047619047616,21,0.525628387480894,0.0030854648877201335
1287,1.0,1,1,0.016666666666666666,60,0.5253655732871536,0.0025571869967582947
1288,1.0,1,1,0.07142857142857142,14,0.5251028905005101,0.002760767870183502
1289,1.0,1,1,0.05555555555555555,18,0.5248403390552598,0.0030480296570911175
1290,1.0,1,1,0.041666666666666664,24,0.5245779188857322,0.002178032521139054
1291,1.0,1,1,0.05555555555555555,18,0.5243156299262894,0.002556313576254373
1292,1.0,1,1,0.014084507042253521,71,0.5240534721113264,0.0027323522732894817
1293,1.0,1,1,0.029411764705882353,34,0.5237914453752707,0.0026796694112229437
1294,1.0,1,1,0.1,10,0.523529549652583,0.0029544990276917813
1295,1.0,1,1,0.03571428571428571,28,0.5232677848777567,0.0023072461637119496
1296,1.0,1,1,0.008333333333333333,120,0.5230061509853179,0.002436176106130006
1297,1.0,1,1,0.07142857142857142,14,0.5227446479098252,0.002682631045380341
1298,1.0,1,1,0.03225806451612903,31,0.5224832755858704,0.002513197464718213
1299,1.0,1,1,0.03571428571428571,28,0.5222220339480774,0.002148591638875327
1300,1.0,1,1,0.04,25,0.5219609229311034,0.002837157796602696
1301,1.0,1,1,0.020833333333333332,48,0.5216999424696379,0.0026745819486677647
1302,1.0,1,1,0.04,25,0.5214390924984031,0.002465875600464642
1303,1.0,1,1,0.06666666666666667,15,0.521178372952154,0.003106775782847156
1304,1.0,1,1,0.016129032258064516,62,0.5209177837656779,0.0027825976177419144
1305,1.0,1,1,0.010526315789473684,95,0.520657324873795,0.0029751897587342872
1306,1.0,1,1,0.014925373134328358,67,0.5203969962113582,0.0023118324861027746
1307,1.0,1,1,0.058823529411764705,17,0.5201367977132525,0.002426006143008742
1308,1.0,1,1,0.023809523809523808,42,0.5198767293143959,0.0024994521088609915
1309,1.0,1,1,0.06666666666666667,15,0.5196167909497387,0.0022549231071025133
1310,1.0,1,1,0.047619047619047616,21,0.5193569825542639,0.0021883741359315103
1311,1.0,1,1,0.05263157894736842,19,0.5190973040629868,0.0027900736497126913
1312,1.0,1,1,0.02857142857142857,35,0.5188377554109553,0.0024881447166470545
1313,1.0,1,1,0.0625,16,0.5185783365332499,0.002240285735751968
1314,1.0,1,1,0.03125,32,0.5183190473649834,0.0020888821309199557
1315,1.0,1,1,0.024390243902439025,41,0.5180598878413009,0.0024870340272261783
1316,1.0,1,1,0.043478260869565216,23,0.5178008578973803,0.0024806145229376853
1317,1.0,1,1,0.024390243902439025,41,0.5175419574684316,0.002265550911699126
1318,1.0,1,1,0.07142857142857142,14,0.5172831864896974,0.002344998264951365
1319,1.0,1,1,0.0625,16,0.5170245448964526,0.0028306546446401626
1320,1.0,1,1,0.013888888888888888,72,0.5167660326240043,0.0024277849782568714
1321,1.0,1,1,0.05555555555555555,18,0.5165076496076924,0.0020171326242335555
1322,1.0,1,1,0.03571428571428571,28,0.5162493957828885,0.002333616145603758
1323,1.0,1,1,0.019230769230769232,52,0.5159912710849971,0.0024007688524971646
1324,1.0,1,1,0.015151515151515152,66,0.5157332754494546,0.0028629994035740806
1325,1.0,1,1,0.0625,16,0.5154754088117299,0.002184930272051133
1326,1.0,1,1,0.01818181818181818,55,0.5152176711073241,0.002906037223610011
1327,1.0,1,1,0.047619047619047616,21,0.5149600622717705,0.0025462704111954997
1328,1.0,1,1,0.04,25,0.5147025822406346,0.002460250318981707
1329,1.0,1,1,0.05263157894736842,19,0.5144452309495143,0.0024091616873384305
1330,1.0,1,1,0.013513513513513514,74,0.5141880083340395,0.0026792262073581084
1331,1.0,1,1,0.01639344262295082,61,0.5139309143298726,0.0025519931204158997
1332,1.0,1,1,0.125,8,0.5136739488727077,0.003214889620721806
1333,1.0,1,1,0.058823529411764705,17,0.5134171118982713,0.0019381056395907175
1334,1.0,1,1,0.047619047619047616,21,0.5131604033423223,0.002349621535921913
1335,1.0,1,1,0.05,20,0.5129038231406511,0.002753161604050547
1336,1.0,1,1,0.016666666666666666,60,0.5126473712290808,0.0024046308147565774
1337,1.0,1,1,0.03225806451612903,31,0.5123910475434663,0.0025468106539319117
1338,1.0,1,1,0.06666666666666667,15,0.5121348520196947,0.002213966621396442
1339,1.0,1,1,0.02631578947368421,38,0.5118787845936849,0.0027219837326188817
1340,1.0,1,1,0.05,20,0.511622845201388,0.002768962917616591
1341,1.0,1,1,0.014285714285714285,70,0.5113670337787873,0.0024093340350581065
1342,1.0,1,1,0.1111111111111111,9,0.511111350261898,0.0026660167172344196
1343,1.0,1,1,0.029411764705882353,34,0.5108557945867671,0.0024605044163763523
1344,1.0,1,1,0.025,40,0.5106003666894737,0.0025551896484103053
1345,1.0,1,1,0.041666666666666664,24,0.510345066506129,0.002444753670715727
1346,1.0,1,1,0.020833333333333332,48,0.510089893972876,0.002857960826077033
1347,1.0,1,1,0.02040816326530612,49,0.5098348490258896,0.0025415980650292597
1348,1.0,1,1,0.034482758620689655,29,0.5095799316013767,0.0023200864389795683
1349,1.0,1,1,0.047619047619047616,21,0.5093251416355761,0.00270560452814347
1350,1.0,1,1,0.05555555555555555,18,0.5090704790647583,0.0027632227898316663
1351,1.0,1,1,0.017543859649122806,57,0.508815943825226,0.0028713347304514364
1352,1.0,1,1,0.03125,32,0.5085615358533134,0.003049964885576628
1353,1.0,1,1,0.015625,64,0.5083072550853868,0.0024745704022279824
1354,1.0,1,1,0.030303030303030304,33,0.5080531014578441,0.0023333398681698423
1355,1.0,1,1,0.1,10,0.5077990749071152,0.002241619519190863
1356,1.0,1,1,0.03571428571428571,28,0.5075451753696616,0.0024841751978133936
1357,1.0,1,1,0.045454545454545456,22,0.5072914027819768,0.002509734852620485
1358,1.0,1,1,0.07142857142857142,14,0.5070377570805858,0.002551966587946351
1359,1.0,1,1,0.02857142857142857,35,0.5067842382020455,0.0022660838780991202
1360,1.0,1,1,0.03571428571428571,28,0.5065308460829445,0.0031843676614308996
1361,1.0,1,1,0.037037037037037035,27,0.506277580659903,0.002412702711471529
1362,1.0,1,1,0.023809523809523808,42,0.5060244418695731,0.0024405414414581
1363,1.0,1,1,0.07142857142857142,14,0.5057714296486383,0.0022689404203057556
1364,1.0,1,1,0.011111111111111112,90,0.505518543933814,0.0024543117039785203
1365,1.0,1,1,0.058823529411764705,17,0.5052657846618471,0.0026837628375848428
1366,1.0,1,1,0.047619047619047616,21,0.5050131517695162,0.002404424140141124
1367,1.0,1,1,0.02564102564102564,39,0.5047606451936315,0.0025155181721903575
1368,1.0,1,1,0.03571428571428571,28,0.5045082648710347,0.002372757197008468
1369,1.0,1,1,0.08333333333333333,12,0.5042560107385993,0.002523739191625888
1370,1.0,1,1,0.045454545454545456,22,0.50400388273323,0.0021773525011006063
1371,1.0,1,1,0.03125,32,0.5037518807918635,0.0029440702564897947
1372,1.0,1,1,0.03571428571428571,28,0.5035000048514676,0.0020712133482447825
1373,1.0,1,1,0.05,20,0.5032482548490419,0.0025926163158146664
1374,1.0,1,1,0.012345679012345678,81,0.5029966307216174,0.0025786630465091426
1375,1.0,1,1,0.014705882352941176,68,0.5027451324062566,0.0028333263369003203
1376,1.0,1,1,0.038461538461538464,26,0.5024937598400535,0.002599138779959713
1377,1.0,1,1,0.013513513513513514,74,0.5022425129601336,0.002532025080998554
1378,1.0,1,1,0.022727272727272728,44,0.5019913917036535,0.0023047722729229877
1379,1.0,1,1,0.041666666666666664,24,0.5017403960078016,0.002677624868132019
1380,1.0,1,1,0.04,25,0.5014895258097978,0.0025705310492776332
1381,1.0,1,1,0.047619047619047616,21,0.5012387810468929,0.0028894473770855085
1382,1.0,1,1,0.010526315789473684,95,0.5009881616563695,0.0026526700362171
1383,1.0,1,1,0.0196078431372549,51,0.5007376675755414,0.0027505018949216488
1384,1.0,1,1,0.07692307692307693,13,0.5004872987417537,0.0025521467099539363
1385,1.0,1,1,0.041666666666666664,24,0.5002370550923828,0.0029562586969404947
1386,1.0,1,1,0.07692307692307693,13,0.49998693656483667,0.0026624197265706384
1387,1.0,1,1,0.038461538461538464,26,0.49973694309655425,0.0024314193377414574
1388,1.0,1,1,0.02702702702702703,37,0.499487074625006,0.002690974358670615
1389,1.0,1,1,0.021739130434782608,46,0.4992373310876935,0.0027877256798092276
1390,1.0,1,1,0.0196078431372549,51,0.49898771242214973,0.0028608280842365953
1391,1.0,1,1,0.02702702702702703,37,0.4987382185659387,0.0023426129860249726
1392,1.0,1,1,0.02040816326530612,49,0.4984888494566558,0.0024703647757224664
1393,1.0,1,1,0.07142857142857142,14,0.4982396050319275,0.0019157495439035951
1394,1.0,1,1,0.06666666666666667,15,0.49799048522941153,0.0028654202818870545
1395,1.0,1,1,0.041666666666666664,24,0.49774148998679685,0.002504816347936867
1396,1.0,1,1,0.02702702702702703,37,0.4974926192418035,0.0029335773638072046
1397,1.0,1,1,0.014285714285714285,70,0.49724387293218264,0.0021264545960418347
1398,1.0,1,1,0.05263157894736842,19,0.49699525099571656,0.00333086859532877
1399,1.0,1,1,0.017241379310344827,58,0.49674675337021873,0.0025612685150980695
1400,1.0,1,1,0.025,40,0.49649837999353363,0.0025912174678524025
1401,1.0,1,1,0.03125,32,0.4962501308035369,0.0028278122263145633
1402,1.0,1,1,0.09090909090909091,11,0.4960020057381352,0.0019220174978148532
1403,1.0,1,1,0.05,20,0.49575400473526615,0.0026683040719944983
1404,1.0,1,1,0.014084507042253521,71,0.49550612773289854,0.0024747687234530145
1405,1.0,1,1,0.1111111111111111,9,0.4952583746690321,0.0020525029006724558
1406,1.0,1,1,0.03225806451612903,31,0.4950107454816976,0.002145594412145475
1407,1.0,1,1,0.07692307692307693,13,0.4947632401089568,0.002251770190643863
1408,1.0,1,1,0.022222222222222223,45,0.49451585848890234,0.0022526753490738982
1409,1.0,1,1,0.058823529411764705,17,0.49426860055965793,0.002613771884866497
1410,1.0,1,1,0.07692307692307693,13,0.49402146625937815,0.002249177916942594
1411,1.0,1,1,0.014705882352941176,68,0.4937744555262485,0.0026261180006686654
1412,1.0,1,1,0.030303030303030304,33,0.4935275682984854,0.0023628593136725776
1413,1.0,1,1,0.05263157894736842,19,0.49328080451433615,0.0019630989409051836
1414,1.0,1,1,0.016666666666666666,60,0.493034164112079,0.0024248287144776745
1415,1.0,1,1,0.038461538461538464,26,0.492787647030023,0.0022886758491110345
1416,1.0,1,1,0.024390243902439025,41,0.492541253206508,0.0025779756961572097
1417,1.0,1,1,0.09090909090909091,11,0.4922949825799048,0.0030743291559205813
1418,1.0,1,1,0.05555555555555555,18,0.49204883508861486,0.0022550763743412164
1419,1.0,1,1,0.04,25,0.49180281067107057,0.0023517987178638578
1420,1.0,1,1,0.0625,16,0.49155690926573503,0.002532690377847757
1421,1.0,1,1,0.058823529411764705,17,0.49131113081110217,0.0033581292972324744
1422,1.0,1,1,0.02564102564102564,39,0.49106547524569666,0.002569611146986389
1423,1.0,1,1,0.045454545454545456,22,0.4908199425080738,0.002441892736400901
1424,1.0,1,1,0.038461538461538464,26,0.4905745325368198,0.0023924558168241326
1425,1.0,1,1,0.05,20,0.49032924527055144,0.0022401317663025113
1426,1.0,1,1,0.02857142857142857,35,0.4900840806479162,0.002717191951316116
1427,1.0,1,1,0.09090909090909091,11,0.48983903860759226,0.0018401479147459295
1428,1.0,1,1,0.02127659574468085,47,0.4895941190882885,0.0025760327178509313
1429,1.0,1,1,0.05555555555555555,18,0.48934932202874437,0.0021332707967505688
1430,1.0,1,1,0.019230769230769232,52,0.48910464736773,0.0022132278211826747
1431,1.0,1,1,0.02857142857142857,35,0.4888600950440462,0.0024353913330872144
1432,1.0,1,1,0.013333333333333334,75,0.4886156649965242,0.002624213811941445
1433,1.0,1,1,0.014084507042253521,71,0.48837135716402597,0.0025556190062353623
1434,1.0,1,1,0.029411764705882353,34,0.488127171485444,0.0024256000110386487
1435,1.0,1,1,0.018867924528301886,53,0.4878831078997013,0.002662236902221405
1436,1.0,1,1,0.03333333333333333,30,0.4876391663457515,0.0030622632087518773
1437,1.0,1,1,0.005847953216374269,171,0.4873953467625787,0.0026035444308562497
1438,1.0,1,1,0.09090909090909091,11,0.4871516490891974,0.00195216262628409
1439,1.0,1,1,0.02127659574468085,47,0.4869080732646528,0.0024164675950429384
1440,1.0,1,1,0.06666666666666667,15,0.4866646192280205,0.0029572000882277885
1441,1.0,1,1,0.0136986301369863,73,0.4864212869184065,0.0025630262098275125
1442,1.0,1,1,0.022222222222222223,45,0.48617807627494736,0.002427110912847436
1443,1.0,1,1,0.027777777777777776,36,0.4859349872368099,0.0025972502771764994
1444,1.0,1,1,0.07692307692307693,13,0.48569201974319154,0.0025576662737876177
1445,1.0,1,1,0.05555555555555555,18,0.48544917373331997,0.002968892406594629
